id	dataset_id	cluster_id	cluster_name	sample_id	gene_symbol	entrez_geneid	species_specific_geneid	avg_log_fc	pct1	pct2	p_value	padj	other_value	other_value_type	rank	source_gene_info	rank_text
756183	84	4	LM	merged	crq	33219	FBgn0015924	0.37	46.50	22.00	3.32312899075887e-27	5.16414245163929e-23	NULL	NULL	NULL	gene_symbol	
756184	84	4	LM	merged	LamC	36615	FBgn0010397	0.50	82.90	68.00	3.94239204206644e-27	6.12647723337125e-23	NULL	NULL	NULL	gene_symbol	
756185	84	4	LM	merged	CCT3	42029	FBgn0015019	0.37	84.40	72.90	5.22782468511842e-27	8.12403956067402e-23	NULL	NULL	NULL	gene_symbol	
756186	84	4	LM	merged	stck	40999	FBgn0020249	0.46	68.20	47.90	1.06719701206652e-26	1.65842415675136e-22	NULL	NULL	NULL	gene_symbol	
756187	84	4	LM	merged	CG43340	35698	FBgn0263077	0.38	40.60	18.70	1.17567392772997e-26	1.82699728369237e-22	NULL	NULL	NULL	gene_symbol	
756188	84	4	LM	merged	CG5377	42645	FBgn0038974	0.47	61.20	37.80	1.6031639867401e-26	2.49131683539411e-22	NULL	NULL	NULL	gene_symbol	
756189	84	4	LM	merged	Syx1A	42854	FBgn0013343	0.50	83.80	70.80	1.76183395905675e-26	2.73788997237418e-22	NULL	NULL	NULL	gene_symbol	
756190	84	4	LM	merged	GstD1	41503	FBgn0001149	0.29	99.70	99.30	2.60560643232283e-26	4.04911239582969e-22	NULL	NULL	NULL	gene_symbol	
756191	84	4	LM	merged	Vha100-1	43442	FBgn0028671	0.32	53.20	28.60	3.61330725930787e-26	5.61507948096443e-22	NULL	NULL	NULL	gene_symbol	
756192	84	4	LM	merged	mthl2	38636	FBgn0035623	0.56	67.10	44.90	3.62599996400427e-26	5.63480394406263e-22	NULL	NULL	NULL	gene_symbol	
756193	84	4	LM	merged	CG30148	37318	FBgn0050148	0.40	63.80	35.60	5.47977014748444e-26	8.51556280919082e-22	NULL	NULL	NULL	gene_symbol	
756194	84	4	LM	merged	Arl2	40993	FBgn0004908	0.29	45.00	21.60	5.63935697384044e-26	8.76356073734804e-22	NULL	NULL	NULL	gene_symbol	
756195	84	4	LM	merged	CG42674	40205	FBgn0261556	0.51	72.90	51.60	5.64416520495143e-26	8.77103272849452e-22	NULL	NULL	NULL	gene_symbol	
756196	84	4	LM	merged	msn	44030	FBgn0010909	0.40	62.90	38.40	9.76392946490524e-26	1.51731463884627e-21	NULL	NULL	NULL	gene_symbol	
756197	84	4	LM	merged	Tpst	32312	FBgn0086674	0.38	45.30	22.40	9.94607680073304e-26	1.54562033483391e-21	NULL	NULL	NULL	gene_symbol	
756198	84	4	LM	merged	CG4259	33385	FBgn0031389	0.42	82.90	74.70	1.04138458426193e-25	1.61831164394304e-21	NULL	NULL	NULL	gene_symbol	
756199	84	4	LM	merged	CCT4	34674	FBgn0032444	0.37	83.80	74.80	1.09022636455903e-25	1.69421177052473e-21	NULL	NULL	NULL	gene_symbol	
756200	84	4	LM	merged	crc	47767	FBgn0000370	0.31	97.90	96.90	1.41886192480027e-25	2.20491143113962e-21	NULL	NULL	NULL	gene_symbol	
756201	84	4	LM	merged	CG44250	19836034	FBgn0265185	0.53	77.10	57.50	1.4305863660357e-25	2.22313121281947e-21	NULL	NULL	NULL	gene_symbol	
756202	84	4	LM	merged	RabX1	44172	FBgn0015372	0.39	51.80	26.90	5.09909474801898e-25	7.92399323842149e-21	NULL	NULL	NULL	gene_symbol	
756203	84	4	LM	merged	CG5554	37775	FBgn0034914	0.38	78.80	66.80	7.20775332708946e-25	1.1200848670297e-20	NULL	NULL	NULL	gene_symbol	
756204	84	4	LM	merged	Arpc5	33444	FBgn0031437	0.37	77.90	61.60	7.42585186236775e-25	1.15397737941195e-20	NULL	NULL	NULL	gene_symbol	
756205	84	4	LM	merged	drpr	38218	FBgn0027594	0.32	45.90	22.10	1.05942953605249e-24	1.64635349902558e-20	NULL	NULL	NULL	gene_symbol	
756206	84	4	LM	merged	CG17660	33347	FBgn0031356	0.43	57.90	35.90	1.38979725647786e-24	2.1597449365666e-20	NULL	NULL	NULL	gene_symbol	
756207	84	4	LM	merged	Spt-I	36448	FBgn0086532	0.37	60.30	35.60	1.45084246927303e-24	2.2546091972503e-20	NULL	NULL	NULL	gene_symbol	
756208	84	4	LM	merged	Pino	33288	FBgn0016926	0.32	33.20	14.10	1.49634818130347e-24	2.32532507374559e-20	NULL	NULL	NULL	gene_symbol	
756209	84	4	LM	merged	Sras	44002	FBgn0029121	0.31	43.80	21.30	1.91632609618946e-24	2.97797075347842e-20	NULL	NULL	NULL	gene_symbol	
756210	84	4	LM	merged	Nmda1	36419	FBgn0013305	0.41	77.40	61.70	2.29543169041828e-24	3.56710084691001e-20	NULL	NULL	NULL	gene_symbol	
756211	84	4	LM	merged	CG31075	43244	FBgn0051075	0.45	82.60	72.00	7.8929326777507e-24	1.22656173812246e-19	NULL	NULL	NULL	gene_symbol	
756212	84	4	LM	merged	edl	37149	FBgn0023214	0.33	53.80	28.50	9.81753946095524e-24	1.52564563223244e-19	NULL	NULL	NULL	gene_symbol	
756213	84	4	LM	merged	Vinc	31201	FBgn0004397	0.32	51.50	27.00	1.0740638612301e-23	1.66909524035157e-19	NULL	NULL	NULL	gene_symbol	
756214	84	4	LM	merged	pod1	31620	FBgn0029903	0.52	66.20	43.70	1.10283491329276e-23	1.71380545525694e-19	NULL	NULL	NULL	gene_symbol	
756215	84	4	LM	merged	CG13384	34160	FBgn0032036	0.35	46.80	24.40	1.53420317981541e-23	2.38415174143315e-19	NULL	NULL	NULL	gene_symbol	
756216	84	4	LM	merged	zda	37144	FBgn0034368	0.40	72.10	53.10	1.53878318880198e-23	2.39126907539827e-19	NULL	NULL	NULL	gene_symbol	
756217	84	4	LM	merged	sel	36046	FBgn0263260	0.66	65.00	48.20	1.57576556754178e-23	2.44873969195992e-19	NULL	NULL	NULL	gene_symbol	top100
756218	84	4	LM	merged	cindr	43654	FBgn0027598	0.50	80.00	73.20	1.69802052582108e-23	2.63872389712596e-19	NULL	NULL	NULL	gene_symbol	
756219	84	4	LM	merged	NKAIN	37979	FBgn0085442	0.40	47.60	25.60	1.72783350522081e-23	2.68505326711314e-19	NULL	NULL	NULL	gene_symbol	
756220	84	4	LM	merged	CG30414	37705	FBgn0050414	0.35	39.10	18.20	2.00600851170266e-23	3.11733722718593e-19	NULL	NULL	NULL	gene_symbol	
756221	84	4	LM	merged	CG13482	39577	FBgn0036419	0.44	35.60	15.40	2.13391080707965e-23	3.31609739420177e-19	NULL	NULL	NULL	gene_symbol	
756222	84	4	LM	merged	Rab5	33418	FBgn0014010	0.34	85.90	79.70	4.34204972424942e-23	6.7475452714836e-19	NULL	NULL	NULL	gene_symbol	
756223	84	4	LM	merged	kune	35504	FBgn0033032	0.43	31.50	13.60	5.348889600121e-23	8.31217443858803e-19	NULL	NULL	NULL	gene_symbol	
756224	84	4	LM	merged	CG14767	50250	FBgn0040777	0.34	44.70	22.90	5.55020762422734e-23	8.62502264804928e-19	NULL	NULL	NULL	gene_symbol	
756225	84	4	LM	merged	CG43210	13084062	FBgn0262846	0.36	86.80	75.60	7.3135562957289e-23	1.13652664835627e-18	NULL	NULL	NULL	gene_symbol	
756226	84	4	LM	merged	Scamp	32470	FBgn0040285	0.43	87.10	78.00	8.18389110189743e-23	1.27177667723486e-18	NULL	NULL	NULL	gene_symbol	
756227	84	4	LM	merged	TBCB	37244	FBgn0034451	0.34	70.00	49.00	9.01043917271139e-23	1.40022224743935e-18	NULL	NULL	NULL	gene_symbol	
756228	84	4	LM	merged	ced-6	35971	FBgn0029092	0.36	69.10	45.20	1.12277163341015e-22	1.74478711831938e-18	NULL	NULL	NULL	gene_symbol	
756229	84	4	LM	merged	Rhp	32531	FBgn0026374	0.34	41.80	20.80	1.12291404857921e-22	1.7450084314921e-18	NULL	NULL	NULL	gene_symbol	
756230	84	4	LM	merged	CG30090	246448	FBgn0050090	0.35	79.70	59.00	1.22102224708463e-22	1.89746857196952e-18	NULL	NULL	NULL	gene_symbol	
756231	84	4	LM	merged	CG33056	326246	FBgn0053056	0.36	30.90	13.20	1.40990219359158e-22	2.19098800884132e-18	NULL	NULL	NULL	gene_symbol	
756232	84	4	LM	merged	flr	39505	FBgn0260049	0.37	72.40	52.50	1.60765851932915e-22	2.49830133903751e-18	NULL	NULL	NULL	gene_symbol	
756233	84	4	LM	merged	Wdfy2	34425	FBgn0032246	0.37	70.60	50.90	1.99290952769249e-22	3.09698140603413e-18	NULL	NULL	NULL	gene_symbol	
756234	84	4	LM	merged	ena	37201	FBgn0000578	0.37	62.90	37.80	2.07435339989992e-22	3.22354518344447e-18	NULL	NULL	NULL	gene_symbol	
756235	84	4	LM	merged	CG8112	41033	FBgn0037612	0.43	60.90	38.80	2.36359514044126e-22	3.67302684824572e-18	NULL	NULL	NULL	gene_symbol	
756236	84	4	LM	merged	ZnT63C	38407	FBgn0035432	0.39	76.20	62.80	2.71708627988187e-22	4.22235207893642e-18	NULL	NULL	NULL	gene_symbol	
756237	84	4	LM	merged	Hmgs	44154	FBgn0010611	0.32	38.50	18.70	3.97512009995986e-22	6.17733663533762e-18	NULL	NULL	NULL	gene_symbol	
756238	84	4	LM	merged	CG7956	42545	FBgn0038890	0.26	33.80	14.90	4.01572412031009e-22	6.24043528296187e-18	NULL	NULL	NULL	gene_symbol	
756239	84	4	LM	merged	Rabex-5	38144	FBgn0262937	0.33	55.60	32.70	4.20168167507618e-22	6.52941332306838e-18	NULL	NULL	NULL	gene_symbol	
756240	84	4	LM	merged	ghi	317833	FBgn0266124	0.38	74.40	59.90	4.78425627563873e-22	7.43473425234259e-18	NULL	NULL	NULL	gene_symbol	
756241	84	4	LM	merged	Manf	41983	FBgn0027095	0.36	82.40	69.10	5.19812619103547e-22	8.07788810086912e-18	NULL	NULL	NULL	gene_symbol	
756242	84	4	LM	merged	AnxB10	33019	FBgn0000084	0.29	44.40	22.60	6.7332786470321e-22	1.04635150174879e-17	NULL	NULL	NULL	gene_symbol	
756243	84	4	LM	merged	CG14894	41993	FBgn0038428	0.37	62.90	39.80	9.00222043678896e-22	1.398945055877e-17	NULL	NULL	NULL	gene_symbol	
756244	84	4	LM	merged	CG12112	31794	FBgn0030048	0.40	70.60	51.10	1.19415380153601e-21	1.85571500758696e-17	NULL	NULL	NULL	gene_symbol	
756245	84	4	LM	merged	Ras85D	41140	FBgn0003205	0.40	75.00	57.30	1.66151072599778e-21	2.58198766820055e-17	NULL	NULL	NULL	gene_symbol	
756246	84	4	LM	merged	olf186-F	37040	FBgn0041585	0.40	65.30	44.40	1.75491947349814e-21	2.72714486181611e-17	NULL	NULL	NULL	gene_symbol	
756247	84	4	LM	merged	mtgo	34987	FBgn0259735	0.44	61.80	40.20	2.0597361970586e-21	3.20083005022906e-17	NULL	NULL	NULL	gene_symbol	
756248	84	4	LM	merged	Tep2	34044	FBgn0041182	0.33	35.60	16.50	2.13137280054407e-21	3.31215333204548e-17	NULL	NULL	NULL	gene_symbol	
756249	84	4	LM	merged	CG8046	35936	FBgn0033388	0.29	35.90	16.70	3.10336865943939e-21	4.8226348967688e-17	NULL	NULL	NULL	gene_symbol	
756250	84	4	LM	merged	Rab7	42841	FBgn0015795	0.35	80.60	67.50	3.83374605845304e-21	5.95764137483603e-17	NULL	NULL	NULL	gene_symbol	
756251	84	4	LM	merged	Ptp61F	38160	FBgn0267487	0.38	44.40	24.00	4.27768789125837e-21	6.64752698301551e-17	NULL	NULL	NULL	gene_symbol	
756252	84	4	LM	merged	CG4511	41305	FBgn0037843	0.37	66.50	46.70	6.09087304904255e-21	9.46521671821212e-17	NULL	NULL	NULL	gene_symbol	
756253	84	4	LM	merged	Pak3	41995	FBgn0044826	0.38	75.90	57.50	7.6543046701243e-21	1.18947894573732e-16	NULL	NULL	NULL	gene_symbol	
756254	84	4	LM	merged	CG14567	40420	FBgn0037126	0.32	27.10	10.80	7.90352171460316e-21	1.22820727444933e-16	NULL	NULL	NULL	gene_symbol	
756255	84	4	LM	merged	CG5004	32698	FBgn0260748	0.35	68.80	46.70	1.14126640684587e-20	1.77352799623848e-16	NULL	NULL	NULL	gene_symbol	
756256	84	4	LM	merged	CG18659	35929	FBgn0027561	0.30	61.50	38.10	1.15048017714079e-20	1.78784619527679e-16	NULL	NULL	NULL	gene_symbol	
756257	84	4	LM	merged	Oscillin	33783	FBgn0031717	0.31	45.00	23.80	1.2551820581806e-20	1.95055291841266e-16	NULL	NULL	NULL	gene_symbol	
756258	84	4	LM	merged	CalpA	37232	FBgn0012051	0.29	32.10	14.50	4.5364014194426e-20	7.0495678058138e-16	NULL	NULL	NULL	gene_symbol	
756259	84	4	LM	merged	Pp1-87B	49260	FBgn0004103	0.30	86.80	79.00	5.14570480124079e-20	7.99642526112819e-16	NULL	NULL	NULL	gene_symbol	
756260	84	4	LM	merged	Mec2	32905	FBgn0030993	0.37	71.80	50.20	5.63148452279136e-20	8.75132694841777e-16	NULL	NULL	NULL	gene_symbol	
756261	84	4	LM	merged	CG5446	34655	FBgn0032429	0.33	79.10	65.20	6.17776884107596e-20	9.60025277903204e-16	NULL	NULL	NULL	gene_symbol	
756262	84	4	LM	merged	Ect4	38895	FBgn0262579	0.27	42.40	21.20	8.52866749553613e-20	1.32535492880631e-15	NULL	NULL	NULL	gene_symbol	
756263	84	4	LM	merged	CenB1A	42735	FBgn0039056	0.27	29.40	12.70	8.66404181293648e-20	1.34639209773033e-15	NULL	NULL	NULL	gene_symbol	
756264	84	4	LM	merged	CG6051	43271	FBgn0039492	0.29	48.20	26.30	9.18533085966539e-20	1.427400415592e-15	NULL	NULL	NULL	gene_symbol	
756265	84	4	LM	merged	mew	32275	FBgn0004456	0.35	48.20	27.00	1.06955697992814e-19	1.66209154680833e-15	NULL	NULL	NULL	gene_symbol	
756266	84	4	LM	merged	SH3PX1	39136	FBgn0040475	0.34	57.90	36.70	1.96197830448802e-19	3.04891428517438e-15	NULL	NULL	NULL	gene_symbol	
756267	84	4	LM	merged	Vrp1	37521	FBgn0243516	0.44	52.10	32.30	2.29778568240889e-19	3.57075895046341e-15	NULL	NULL	NULL	gene_symbol	
756268	84	4	LM	merged	Shc	44052	FBgn0015296	0.30	51.20	29.70	2.30611037614428e-19	3.58369552452821e-15	NULL	NULL	NULL	gene_symbol	
756269	84	4	LM	merged	yip2	34313	FBgn0040064	0.32	53.20	31.30	3.24230840869498e-19	5.038547267112e-15	NULL	NULL	NULL	gene_symbol	
756270	84	4	LM	merged	SCaMC	39415	FBgn0052103	0.33	78.20	63.20	3.62345821158891e-19	5.63085406080917e-15	NULL	NULL	NULL	gene_symbol	
756271	84	4	LM	merged	sigmar	37751	FBgn0034894	0.40	52.10	30.80	5.04163866283101e-19	7.83470648203939e-15	NULL	NULL	NULL	gene_symbol	
756272	84	4	LM	merged	Khc	36810	FBgn0001308	0.34	67.10	46.40	5.08026524443161e-19	7.89473218984672e-15	NULL	NULL	NULL	gene_symbol	
756273	84	4	LM	merged	AsnRS	35194	FBgn0086443	0.31	56.20	35.10	6.6860832212521e-19	1.03901733258258e-14	NULL	NULL	NULL	gene_symbol	
756274	84	4	LM	merged	trio	43974	FBgn0024277	0.34	85.90	71.00	7.16997930092861e-19	1.11421478336431e-14	NULL	NULL	NULL	gene_symbol	
756275	84	4	LM	merged	Glut4EF	41217	FBgn0267336	0.63	62.60	43.40	1.23126025138844e-18	1.91337843065764e-14	NULL	NULL	NULL	gene_symbol	top100
756276	84	4	LM	merged	CG14907	42031	FBgn0038455	0.29	54.40	32.80	1.25494350304671e-18	1.95018220373459e-14	NULL	NULL	NULL	gene_symbol	
756277	84	4	LM	merged	viaf	39364	FBgn0036237	0.33	75.90	62.30	1.74127650138084e-18	2.70594368314583e-14	NULL	NULL	NULL	gene_symbol	
756278	84	4	LM	merged	be	32430	FBgn0052594	0.29	41.50	21.90	2.40647022992484e-18	3.73965473730321e-14	NULL	NULL	NULL	gene_symbol	
756279	84	4	LM	merged	asRNA:CR44976	19834890	FBgn0266311	0.29	40.90	22.10	2.45655973695072e-18	3.81749383122142e-14	NULL	NULL	NULL	gene_symbol	
756280	84	4	LM	merged	Alg2	38374	FBgn0035401	0.30	57.90	36.40	2.91317131026461e-18	4.5270682161512e-14	NULL	NULL	NULL	gene_symbol	
756281	84	4	LM	merged	Syx13	39485	FBgn0036341	0.39	66.80	47.20	3.14082935906911e-18	4.88084882399339e-14	NULL	NULL	NULL	gene_symbol	
756282	84	4	LM	merged	betaTub97EF	43359	FBgn0003890	0.50	54.10	34.20	4.08922812953648e-18	6.35466051329969e-14	NULL	NULL	NULL	gene_symbol	
756283	84	4	LM	merged	Cnx99A	44643	FBgn0015622	0.32	68.20	49.10	4.23033413836607e-18	6.57393925102087e-14	NULL	NULL	NULL	gene_symbol	
756284	84	4	LM	merged	dl	35047	FBgn0260632	0.36	57.60	37.20	4.28892289178991e-18	6.66498617384152e-14	NULL	NULL	NULL	gene_symbol	
756285	84	4	LM	merged	drk	36497	FBgn0004638	0.37	75.00	61.30	4.6486825755476e-18	7.22405272240097e-14	NULL	NULL	NULL	gene_symbol	
756286	84	4	LM	merged	RhoGAP18B	32898	FBgn0261461	0.35	72.40	54.60	5.52940064989401e-18	8.5926886099353e-14	NULL	NULL	NULL	gene_symbol	
756287	84	4	LM	merged	CCT7	41054	FBgn0037632	0.30	81.20	70.60	5.72099395561075e-18	8.8904246070191e-14	NULL	NULL	NULL	gene_symbol	
756288	84	4	LM	merged	lace	34910	FBgn0002524	0.35	67.90	50.90	5.96264061158762e-18	9.26594351040716e-14	NULL	NULL	NULL	gene_symbol	
756289	84	4	LM	merged	Ten-m	40464	FBgn0004449	0.29	51.80	29.40	7.04169357142265e-18	1.09427918099908e-13	NULL	NULL	NULL	gene_symbol	
756290	84	4	LM	merged	sd	32536	FBgn0003345	0.35	77.40	59.80	8.67061883274284e-18	1.34741416660824e-13	NULL	NULL	NULL	gene_symbol	
756291	84	4	LM	merged	CG2310	43473	FBgn0039665	0.26	44.70	24.90	1.06358446535794e-17	1.65281025916623e-13	NULL	NULL	NULL	gene_symbol	
756292	84	4	LM	merged	Arpc3A	41917	FBgn0038369	0.33	65.90	47.30	1.24359202908951e-17	1.9325420132051e-13	NULL	NULL	NULL	gene_symbol	
756293	84	4	LM	merged	Pgm2a	35923	FBgn0033377	0.30	47.40	27.90	1.48652073035182e-17	2.31005321496672e-13	NULL	NULL	NULL	gene_symbol	
756294	84	4	LM	merged	CG5734	34354	FBgn0032191	0.45	36.50	19.60	1.55356773119214e-17	2.41424425427259e-13	NULL	NULL	NULL	gene_symbol	
756295	84	4	LM	merged	MESK2	37451	FBgn0043070	0.39	65.90	48.00	1.80030269276691e-17	2.79767038455978e-13	NULL	NULL	NULL	gene_symbol	
756296	84	4	LM	merged	CG3077	33466	FBgn0031457	0.30	55.30	34.50	1.97441310421293e-17	3.0682379639469e-13	NULL	NULL	NULL	gene_symbol	
756297	84	4	LM	merged	alt	42127	FBgn0038535	0.33	88.20	82.80	2.28402436485236e-17	3.54937386298057e-13	NULL	NULL	NULL	gene_symbol	
756298	84	4	LM	merged	mub	40436	FBgn0262737	0.30	44.70	25.30	2.65658639760953e-17	4.12833526188521e-13	NULL	NULL	NULL	gene_symbol	
756299	84	4	LM	merged	svr	30998	FBgn0004648	0.30	60.90	38.50	2.71635107599274e-17	4.22120957209273e-13	NULL	NULL	NULL	gene_symbol	
756300	84	4	LM	merged	CG6983	38964	FBgn0035896	0.35	36.50	19.40	4.69457033992571e-17	7.29536230824455e-13	NULL	NULL	NULL	gene_symbol	
756301	84	4	LM	merged	CG17337	35507	FBgn0259979	0.30	83.20	68.60	5.06829459908935e-17	7.87612980698486e-13	NULL	NULL	NULL	gene_symbol	
756302	84	4	LM	merged	grsm	41587	FBgn0040493	0.32	58.20	38.40	5.70951422182007e-17	8.87258510070838e-13	NULL	NULL	NULL	gene_symbol	
756303	84	4	LM	merged	Lnpk	35842	FBgn0033309	0.26	36.50	19.10	7.69854853358863e-17	1.19635444211967e-12	NULL	NULL	NULL	gene_symbol	
756304	84	4	LM	merged	SppL	43128	FBgn0039381	0.37	67.10	46.90	1.36508549797328e-16	2.12134286385047e-12	NULL	NULL	NULL	gene_symbol	
756305	84	4	LM	merged	CG10413	35111	FBgn0032689	0.26	47.60	27.20	1.3738133771229e-16	2.13490598804899e-12	NULL	NULL	NULL	gene_symbol	
756306	84	4	LM	merged	Vha13	42341	FBgn0283536	0.30	84.70	79.30	1.45228381278139e-16	2.25684904506228e-12	NULL	NULL	NULL	gene_symbol	
756307	84	4	LM	merged	Arpc3B	32696	FBgn0065032	0.30	77.60	65.30	1.63627771014399e-16	2.54277556156377e-12	NULL	NULL	NULL	gene_symbol	
756308	84	4	LM	merged	Treh	45368	FBgn0003748	0.67	30.60	15.60	1.69705848540861e-16	2.63722888632499e-12	NULL	NULL	NULL	gene_symbol	top100
756309	84	4	LM	merged	tx	43190	FBgn0263118	0.69	42.10	25.90	1.80959314133006e-16	2.81210774162691e-12	NULL	NULL	NULL	gene_symbol	top100
756310	84	4	LM	merged	ALiX	43330	FBgn0086346	0.27	53.80	34.00	2.23138924935993e-16	3.46757889350533e-12	NULL	NULL	NULL	gene_symbol	
756311	84	4	LM	merged	Galphai	38765	FBgn0001104	0.30	74.70	60.80	2.62817913944248e-16	4.08419038269361e-12	NULL	NULL	NULL	gene_symbol	
756312	84	4	LM	merged	norpA	31376	FBgn0262738	0.29	53.50	33.30	4.08608182556317e-16	6.34977115692516e-12	NULL	NULL	NULL	gene_symbol	
756313	84	4	LM	merged	SelR	41309	FBgn0267376	0.33	51.50	32.30	4.1778420109562e-16	6.49236648502594e-12	NULL	NULL	NULL	gene_symbol	
756314	84	4	LM	merged	CG17202	41526	FBgn0038043	0.28	68.20	50.70	5.90014921569568e-16	9.16883188119108e-12	NULL	NULL	NULL	gene_symbol	
756315	84	4	LM	merged	Pmp70	32992	FBgn0031069	0.26	46.20	27.00	6.12504161977981e-16	9.51831467713782e-12	NULL	NULL	NULL	gene_symbol	
756316	84	4	LM	merged	CycY	34593	FBgn0032378	0.29	57.40	38.40	6.81133555277792e-16	1.05848154490169e-11	NULL	NULL	NULL	gene_symbol	
756317	84	4	LM	merged	CD98hc	40941	FBgn0037533	0.34	77.10	66.00	6.84305861013449e-16	1.0634113080149e-11	NULL	NULL	NULL	gene_symbol	
756318	84	4	LM	merged	Vps60	39964	FBgn0036740	0.29	75.00	62.30	7.45982448121812e-16	1.1592567243813e-11	NULL	NULL	NULL	gene_symbol	
756319	84	4	LM	merged	TSG101	39881	FBgn0036666	0.31	60.90	42.30	1.00236223452982e-15	1.55767091245934e-11	NULL	NULL	NULL	gene_symbol	
756320	84	4	LM	merged	CCT1	42649	FBgn0003676	0.33	72.90	60.50	1.01370564404461e-15	1.57529857084533e-11	NULL	NULL	NULL	gene_symbol	
756321	84	4	LM	merged	Arp2	32623	FBgn0011742	0.29	58.50	39.30	1.08653661042201e-15	1.6884778925958e-11	NULL	NULL	NULL	gene_symbol	
756322	84	4	LM	merged	lectin-24A	53543	FBgn0040104	0.70	44.10	26.40	1.18406145352716e-15	1.84003149878121e-11	NULL	NULL	NULL	gene_symbol	top100
756323	84	4	LM	merged	LpR2	43105	FBgn0051092	0.39	37.60	21.50	1.27960492902317e-15	1.988506059702e-11	NULL	NULL	NULL	gene_symbol	
756324	84	4	LM	merged	CG10098	40851	FBgn0037472	0.30	58.20	39.00	1.61439894244061e-15	2.5087759565527e-11	NULL	NULL	NULL	gene_symbol	
756325	84	4	LM	merged	GlcT	37516	FBgn0067102	0.27	55.90	35.00	2.21942676546948e-15	3.44898919353957e-11	NULL	NULL	NULL	gene_symbol	
756326	84	4	LM	merged	CG6770	34621	FBgn0032400	0.31	83.80	67.40	3.83874774424513e-15	5.96541399455693e-11	NULL	NULL	NULL	gene_symbol	
756327	84	4	LM	merged	CG33995	3885607	FBgn0053995	0.27	59.10	41.20	4.70477963277093e-15	7.31122754932603e-11	NULL	NULL	NULL	gene_symbol	
756328	84	4	LM	merged	CG10103	38750	FBgn0035715	0.28	71.20	55.10	5.64976796705494e-15	8.77973942080338e-11	NULL	NULL	NULL	gene_symbol	
756329	84	4	LM	merged	Dhpr	39050	FBgn0035964	0.30	60.30	41.30	6.47545198563646e-15	1.00628523856791e-10	NULL	NULL	NULL	gene_symbol	
756330	84	4	LM	merged	Pfdn4	38615	FBgn0035603	0.28	54.40	35.80	7.39255155923298e-15	1.14880251230481e-10	NULL	NULL	NULL	gene_symbol	
756331	84	4	LM	merged	Rap2l	37850	FBgn0283666	0.32	65.00	48.60	7.8337249056256e-15	1.21736085033422e-10	NULL	NULL	NULL	gene_symbol	
756332	84	4	LM	merged	Wbp2	39460	FBgn0036318	0.29	66.80	49.30	7.98395319061783e-15	1.24070632582201e-10	NULL	NULL	NULL	gene_symbol	
756333	84	4	LM	merged	l(1)G0289	31964	FBgn0028331	0.25	72.40	48.30	8.112202468972e-15	1.26063626367825e-10	NULL	NULL	NULL	gene_symbol	
756334	84	4	LM	merged	parvin	32990	FBgn0052528	0.33	49.10	31.00	9.22133223962621e-15	1.43299503003791e-10	NULL	NULL	NULL	gene_symbol	
756335	84	4	LM	merged	Pfdn1	33857	FBgn0031776	0.31	67.40	51.10	1.03578602960481e-14	1.60961149000588e-10	NULL	NULL	NULL	gene_symbol	
756336	84	4	LM	merged	rgn	40368	FBgn0261258	0.47	41.50	25.60	1.0429762380042e-14	1.62078507385852e-10	NULL	NULL	NULL	gene_symbol	
756337	84	4	LM	merged	Snx6	34126	FBgn0032005	0.30	56.50	38.00	1.21850145527295e-14	1.89355126149416e-10	NULL	NULL	NULL	gene_symbol	
756338	84	4	LM	merged	Sh3beta	38820	FBgn0035772	0.29	78.50	66.80	1.26311163728542e-14	1.96287548434155e-10	NULL	NULL	NULL	gene_symbol	
756339	84	4	LM	merged	PDCD-5	39776	FBgn0036580	0.28	63.80	47.10	1.26392720949095e-14	1.96414288354894e-10	NULL	NULL	NULL	gene_symbol	
756340	84	4	LM	merged	alphaSnap	40233	FBgn0250791	0.31	64.10	48.30	1.36177086032327e-14	2.11619191694236e-10	NULL	NULL	NULL	gene_symbol	
756341	84	4	LM	merged	Klc	39445	FBgn0010235	0.27	61.50	45.70	1.75223393925704e-14	2.72297154160544e-10	NULL	NULL	NULL	gene_symbol	
756342	84	4	LM	merged	Tsp86D	41310	FBgn0037848	0.26	45.90	27.90	1.88821489664283e-14	2.93428594938296e-10	NULL	NULL	NULL	gene_symbol	
756343	84	4	LM	merged	CG31729	34736	FBgn0051729	0.28	33.50	17.80	3.17890929182898e-14	4.94002503950223e-10	NULL	NULL	NULL	gene_symbol	
756344	84	4	LM	merged	capu	33611	FBgn0000256	0.36	69.40	53.70	4.34506158989124e-14	6.75222571069099e-10	NULL	NULL	NULL	gene_symbol	
756345	84	4	LM	merged	Tao	32948	FBgn0031030	0.31	53.20	35.10	4.95035569756209e-14	7.69285275401149e-10	NULL	NULL	NULL	gene_symbol	
756346	84	4	LM	merged	Rab35	33014	FBgn0031090	0.33	72.90	59.50	5.58725035566755e-14	8.68258705270738e-10	NULL	NULL	NULL	gene_symbol	
756347	84	4	LM	merged	RhoGAP71E	39693	FBgn0036518	0.34	76.80	62.70	6.275956192652e-14	9.7528359233812e-10	NULL	NULL	NULL	gene_symbol	
756348	84	4	LM	merged	egh	31239	FBgn0001404	0.28	80.00	66.30	7.25880551261831e-14	1.12801837666089e-09	NULL	NULL	NULL	gene_symbol	
756349	84	4	LM	merged	CG11686	50024	FBgn0040551	0.40	67.40	48.60	8.23309019744709e-14	1.27942221668328e-09	NULL	NULL	NULL	gene_symbol	
